record_id,employee_id,task_id,task_type,task_priority,required_skills,experience_years,skill_match_score,employee_workload_percent,employee_availability,employee_performance_score,employee_location,task_location,distance_km,similar_tasks_completed,similar_tasks_success_rate,estimated_effort_hours,sla_hours,remaining_sla_hours,workload_capacity,availability_score,location_compatibility,experience_performance_score,sla_urgency_ratio,workload_effort_ratio,actual_completion_hours,sla_met,task_success
H011595,E0010,T03977,Cybersecurity,High,Python,10,0.0,10,1,7.41,Delhi,Bangalore,623.5,43,0.7937,6.3,14.9,8.23,90,1,0.3765,74.1,1.3062,1.5873,7.83,1,1
H011596,E0183,T03023,Machine Learning,High,Deep Learning,5,0.0,94,0,8.19,Pune,Chennai,432.2,6,0.692,4.6,13.2,11.9,6,0,0.5678,40.95,2.5873,20.4348,16.76,0,0
H011597,E0221,T03335,Machine Learning,Medium,Machine Learning|PyTorch|SQL,3,0.3333,53,1,8.79,Delhi,Bangalore,25.7,17,0.6894,2.3,12.0,5.4,47,1,0.9743,26.37,2.346,23.0435,3.05,1,1
H011598,E0155,T01244,Machine Learning,High,Python|Machine Learning|PyTorch,7,0.0,34,1,8.38,Mumbai,Kolkata,718.9,19,0.7401,4.3,6.8,5.56,66,1,0.2811,58.66,1.2928,7.907,5.93,0,1
H011599,E0279,T00624,Database,Medium,PostgreSQL|MongoDB|SQL,5,0.3333,17,1,8.3,Chennai,Delhi,117.1,5,0.7527,7.2,17.5,18.27,83,1,0.8829,41.5,2.5377,2.3611,10.34,1,1
H011600,E0179,T04613,Cybersecurity,High,AWS,3,0.0,81,1,7.77,Chennai,Kolkata,290.5,10,0.8499,4.9,9.6,7.52,19,1,0.7095,23.31,1.5353,16.5306,7.99,0,1
H011601,E0178,T01208,Database,Critical,SQL|PostgreSQL|MongoDB,3,0.0,37,1,8.07,Coimbatore,Mumbai,445.8,42,0.7057,9.8,13.9,6.63,63,1,0.5542,24.21,0.6762,3.7755,16.11,0,1
H011602,E0200,T00782,Cloud/DevOps,High,Linux,9,0.0,80,1,8.73,Hyderabad,Mumbai,67.1,37,0.9745,4.7,11.8,13.11,20,1,0.9329,78.57,2.789,17.0213,6.47,1,1
H011603,E0052,T02747,Support,Critical,Azure|Python,11,0.5,65,1,8.27,Kolkata,Remote,0.0,1,0.7444,5.4,7.8,8.45,35,1,1.0,90.97,1.5648,12.037,6.83,1,1
H011604,E0138,T03856,Testing,Low,Java|SQL|Selenium,8,0.0,54,1,6.89,Delhi,Bangalore,704.7,10,0.7824,10.0,72.6,58.76,46,1,0.2953,55.12,5.8764,5.4,14.14,1,1
H011605,E0148,T01546,Machine Learning,High,Deep Learning|PyTorch|Machine Learning,8,0.0,65,1,9.3,Bangalore,Remote,0.0,44,0.9719,6.5,12.7,9.46,35,1,1.0,74.4,1.4552,10.0,10.41,0,1
H011606,E0206,T01581,Software Development,Critical,Python|Node.js,12,0.0,77,1,9.14,Bangalore,Delhi,696.6,25,0.9533,4.9,5.6,2.98,23,1,0.3034,109.68,0.6076,15.7143,8.17,0,0
H011607,E0024,T02284,Cybersecurity,Critical,Linux|Cybersecurity,9,0.5,69,0,8.24,Chennai,Pune,661.8,0,0.8937,6.3,11.2,9.39,31,0,0.3382,74.16,1.4902,10.9524,13.75,0,1
H011608,E0012,T01732,Testing,Critical,Python,3,0.0,87,1,7.52,Pune,Chennai,128.4,9,0.7167,6.3,11.3,8.67,13,1,0.8716,22.56,1.3759,13.8095,13.57,0,1
H011609,E0047,T03441,Bug Fix,Medium,SQL|JavaScript,4,0.0,95,1,8.52,Hyderabad,Bangalore,246.9,6,0.7195,8.1,38.1,14.63,5,1,0.7531,34.08,1.8066,11.7284,17.38,0,0
H011610,E0072,T00161,Data Engineering,Medium,Azure|Python|AWS,4,0.3333,34,1,8.84,Delhi,Hyderabad,808.8,8,0.7443,6.9,32.2,18.26,66,1,0.1912,35.36,2.646,4.9275,9.56,0,1
H011611,E0088,T02517,Testing,Medium,JavaScript|Python|Java,5,0.0,56,1,7.63,Delhi,Remote,0.0,36,0.7697,8.3,19.3,20.54,44,1,1.0,38.15,2.4746,6.747,14.77,0,0
H011612,E0183,T04715,Cybersecurity,High,AWS|Azure,5,0.0,92,1,8.19,Pune,Delhi,622.6,34,0.7072,4.7,7.6,6.97,8,1,0.3774,40.95,1.4834,19.5745,8.0,0,0
H011613,E0222,T02269,Cloud/DevOps,High,Python|Docker,9,0.0,53,1,7.92,Bangalore,Mumbai,753.0,36,0.6919,6.3,13.4,12.57,47,1,0.247,71.28,1.9952,8.4127,10.32,0,0
H011614,E0188,T00675,Cloud/DevOps,Low,Kubernetes|Python,8,0.0,30,1,7.73,Pune,Pune,0.0,41,0.8238,5.3,24.0,10.87,70,1,1.0,61.84,2.0514,5.6604,7.02,1,1
H011615,E0193,T00769,Support,Critical,SQL|Azure|Java,11,0.0,28,1,8.74,Bangalore,Hyderabad,823.9,10,0.8938,9.1,11.8,13.08,72,1,0.1761,96.14,1.4374,3.0769,12.65,1,1
H011616,E0163,T04974,Cloud/DevOps,Medium,Azure|Kubernetes,6,0.0,96,1,8.69,Coimbatore,Delhi,589.3,3,0.8358,6.9,23.8,25.87,4,1,0.4107,52.14,3.7498,13.913,11.58,1,1
H011617,E0136,T04700,Machine Learning,Low,PyTorch,3,0.0,30,1,8.72,Chennai,Kolkata,498.9,32,0.7486,6.3,31.6,25.78,70,1,0.5011,26.16,4.0916,4.7619,9.15,1,1
H011618,E0081,T04787,Cloud/DevOps,Medium,Docker|Python,8,0.0,51,1,8.77,Kolkata,Coimbatore,491.9,37,0.8605,3.7,13.4,9.28,49,1,0.5081,70.16,2.5074,13.7838,5.21,1,1
H011619,E0088,T00573,Support,High,Python,5,0.0,34,1,7.63,Delhi,Remote,0.0,12,0.7297,7.0,15.6,7.62,66,1,1.0,38.15,1.0882,4.8571,11.16,0,1
H011620,E0281,T03603,Database,High,SQL|Python|Java,6,0.3333,12,1,7.44,Chennai,Remote,0.0,24,0.8066,7.4,13.6,9.29,88,1,1.0,44.64,1.256,1.6216,8.88,1,1
H011621,E0077,T01184,Testing,Medium,Selenium,7,0.0,78,1,7.99,Kolkata,Remote,0.0,8,0.8557,8.3,35.9,37.84,22,1,1.0,55.93,4.5594,9.3976,13.77,1,1
H011622,E0238,T00391,Database,High,Java,8,0.0,38,1,7.24,Delhi,Bangalore,59.2,4,0.7597,11.0,17.4,9.15,62,1,0.9408,57.92,0.8316,3.4545,17.1,0,1
H011623,E0026,T01360,Machine Learning,Medium,Machine Learning,10,0.0,92,1,7.71,Pune,Coimbatore,43.2,0,0.8579,3.6,12.0,7.78,8,1,0.9568,77.1,2.1614,25.5556,5.91,1,1
H011624,E0099,T01759,Cybersecurity,Medium,Cybersecurity|Linux|Python,2,0.3333,53,1,7.81,Coimbatore,Bangalore,416.2,22,0.7869,7.1,16.2,13.28,47,1,0.5838,15.62,1.8707,7.4648,12.08,1,1
H011625,E0045,T04280,Cybersecurity,Critical,Python|AWS|Linux,11,0.0,33,1,7.59,Hyderabad,Delhi,394.7,8,0.7116,3.2,5.3,2.49,67,1,0.6053,83.49,0.7793,10.3125,4.51,0,1
H011626,E0015,T02597,Machine Learning,Low,Python|Deep Learning,12,0.0,76,1,7.76,Kolkata,Pune,700.7,41,0.8272,5.3,30.5,31.86,24,1,0.2993,93.12,6.0107,14.3396,9.29,1,1
H011627,E0278,T02877,Cloud/DevOps,Medium,AWS,11,0.0,13,1,7.42,Hyderabad,Coimbatore,232.9,6,0.822,6.1,13.2,6.85,87,1,0.7671,81.62,1.1237,2.1311,8.25,0,1
H011628,E0240,T01905,Data Engineering,High,Python,8,0.0,44,1,9.3,Pune,Remote,0.0,11,0.8909,7.3,19.3,11.53,56,1,1.0,74.4,1.5791,6.0274,10.83,1,1
H011629,E0198,T02773,Testing,Medium,SQL|Java,8,1.0,17,1,8.28,Delhi,Pune,51.6,17,0.8288,4.4,12.7,12.86,83,1,0.9484,66.24,2.9229,3.8636,3.55,1,1
H011630,E0258,T00266,Testing,High,Python,6,0.0,73,1,7.59,Kolkata,Remote,0.0,9,0.6745,4.1,10.8,6.49,27,1,1.0,45.54,1.5826,17.8049,8.04,0,1
H011631,E0092,T03221,Database,Medium,Python|SQL,5,0.5,72,1,7.57,Kolkata,Chennai,523.5,13,0.6336,6.5,28.5,32.63,28,1,0.4765,37.85,5.0192,11.0769,9.64,1,1
H011632,E0125,T02986,Database,Medium,SQL|MongoDB,9,0.5,56,1,6.57,Bangalore,Pune,386.4,4,0.7238,12.7,54.3,44.63,44,1,0.6136,59.13,3.5142,4.4094,17.96,1,1
H011633,E0138,T02877,Cloud/DevOps,Medium,AWS,8,0.0,39,1,6.89,Delhi,Coimbatore,744.8,27,0.7135,6.1,13.2,4.88,61,1,0.2552,55.12,0.7998,6.3934,9.61,0,1
H011634,E0130,T01522,Bug Fix,High,Java,12,1.0,40,1,7.3,Chennai,Mumbai,209.3,12,0.9159,10.2,25.7,12.15,60,1,0.7907,87.6,1.1914,3.9216,9.6,1,1
H011635,E0014,T01151,Data Engineering,Medium,SQL|PostgreSQL,2,0.5,76,1,8.33,Bangalore,Remote,0.0,4,0.6634,9.1,26.7,21.39,24,1,1.0,16.66,2.3511,8.3516,15.83,1,1
H011636,E0105,T03398,Software Development,High,React,5,0.0,7,1,8.31,Chennai,Chennai,0.0,14,0.8404,6.6,12.2,5.8,93,1,1.0,41.55,0.8791,1.0606,8.6,0,1
H011637,E0054,T03915,Software Development,High,React,9,0.0,13,1,8.39,Hyderabad,Bangalore,666.7,33,0.9052,6.2,9.9,10.6,87,1,0.3333,75.51,1.7093,2.0968,8.25,1,1
H011638,E0098,T03833,Bug Fix,Medium,Python|C++,6,0.0,20,1,7.52,Chennai,Bangalore,826.6,40,0.7653,2.5,12.0,13.62,80,1,0.1734,45.12,5.4499,8.0,3.84,1,1
H011639,E0089,T01215,Bug Fix,Critical,Java|SQL,5,0.0,34,1,8.39,Mumbai,Remote,0.0,11,0.6574,8.1,9.6,4.53,66,1,1.0,41.95,0.5592,4.1975,11.73,0,1
H011640,E0250,T02730,Software Development,Medium,Java|Python,2,0.0,18,1,8.44,Mumbai,Hyderabad,147.1,30,0.6218,4.4,17.9,12.0,82,1,0.8529,16.88,2.7282,4.0909,7.36,1,1
H011641,E0145,T00650,Software Development,Medium,C++|React|Spring Boot,5,0.0,60,1,7.26,Bangalore,Kolkata,170.8,5,0.8299,8.8,21.6,13.85,40,1,0.8292,36.3,1.5743,6.8182,15.13,0,1
H011642,E0202,T02185,Machine Learning,Medium,Deep Learning|TensorFlow,1,0.0,67,1,7.95,Hyderabad,Pune,721.2,31,0.777,9.9,48.8,38.79,33,1,0.2788,7.95,3.9183,6.7677,17.7,1,1
H011643,E0205,T00074,Testing,High,Selenium,5,0.0,44,1,8.05,Kolkata,Kolkata,0.0,17,0.7573,3.2,6.0,4.48,56,1,1.0,40.25,1.4007,13.75,4.23,0,0
H011644,E0051,T02671,Bug Fix,High,SQL|Python,7,0.0,62,1,7.46,Kolkata,Kolkata,0.0,36,0.735,3.8,10.5,10.15,38,1,1.0,52.22,2.6705,16.3158,6.08,1,1
H011645,E0222,T02197,Testing,Medium,Java|JavaScript|Selenium,9,0.0,68,1,7.92,Bangalore,Remote,0.0,45,0.7743,5.5,12.0,9.69,32,1,1.0,71.28,1.7623,12.3636,8.4,1,1
H011646,E0163,T04958,Cybersecurity,High,Linux|Python|Cybersecurity,6,0.3333,81,1,8.69,Coimbatore,Mumbai,522.5,29,0.7265,8.8,14.2,5.31,19,1,0.4775,52.14,0.6034,9.2045,12.17,0,1
H011647,E0215,T03142,Support,Critical,Java,11,0.0,17,1,8.34,Kolkata,Remote,0.0,9,0.8601,4.5,7.5,4.58,83,1,1.0,91.74,1.0174,3.7778,6.49,0,1
H011648,E0256,T01604,Machine Learning,Low,Deep Learning|TensorFlow|SQL,9,0.3333,38,1,8.27,Kolkata,Remote,0.0,33,0.9474,7.2,29.7,10.9,62,1,1.0,74.43,1.5136,5.2778,7.6,0,0
H011649,E0255,T03427,Database,Medium,Python|MongoDB,7,0.5,36,1,7.22,Delhi,Pune,424.3,22,0.7501,6.8,14.9,9.08,64,1,0.5757,50.54,1.3349,5.2941,8.52,1,1
H011650,E0080,T02146,Software Development,Medium,Java|Node.js,5,0.5,93,1,8.29,Delhi,Bangalore,613.0,34,0.7515,4.8,14.4,6.21,7,1,0.387,41.45,1.2933,19.375,7.74,0,1
H011651,E0071,T01875,Testing,Medium,Java|SQL,2,0.0,63,1,8.63,Chennai,Bangalore,396.0,23,0.7218,6.8,32.9,26.07,37,1,0.604,17.26,3.8344,9.2647,10.24,1,1
H011652,E0240,T04690,Data Engineering,High,Spark,8,0.0,49,1,9.3,Pune,Bangalore,768.1,37,0.8229,6.8,20.1,22.81,51,1,0.2319,74.4,3.3548,7.2059,7.73,0,0
H011653,E0227,T02586,Cloud/DevOps,Low,Python,7,0.0,77,1,8.46,Mumbai,Chennai,151.2,18,0.8714,4.5,24.0,14.24,23,1,0.8488,59.22,3.1645,17.1111,7.65,1,1
H011654,E0192,T04505,Data Engineering,High,Spark,11,0.0,48,1,8.17,Chennai,Remote,0.0,43,0.811,5.5,11.5,4.74,52,1,1.0,89.87,0.8615,8.7273,8.7,0,1
H011655,E0024,T02851,Data Engineering,High,PostgreSQL|Spark|Python,9,0.0,89,1,8.24,Chennai,Mumbai,81.6,10,0.8508,12.1,23.0,20.97,11,1,0.9184,74.16,1.7327,7.3554,21.42,0,1
H011656,E0208,T00834,Testing,Critical,SQL|Java,8,0.5,64,1,8.86,Hyderabad,Kolkata,290.5,4,0.8509,8.2,12.0,5.22,36,1,0.7095,70.88,0.636,7.8049,11.32,0,1
H011657,E0092,T04632,Database,Medium,Python|SQL|MongoDB,5,0.3333,70,1,7.57,Kolkata,Hyderabad,653.4,21,0.7257,10.4,29.4,25.62,30,1,0.3466,37.85,2.4639,6.7308,14.87,0,0
H011658,E0012,T04162,Data Engineering,Critical,AWS|SQL|Spark,3,0.0,69,1,7.52,Pune,Mumbai,750.9,16,0.7082,4.4,4.9,2.04,31,1,0.2491,22.56,0.4631,15.6818,9.02,0,1
H011659,E0075,T00224,Cybersecurity,Medium,Azure|Cybersecurity|AWS,11,0.0,29,1,8.7,Chennai,Bangalore,275.0,24,0.7799,5.8,12.2,10.06,71,1,0.725,95.7,1.7346,5.0,7.73,1,1
H011660,E0151,T00413,Data Engineering,Medium,Azure|PostgreSQL|AWS,12,0.3333,82,1,6.5,Coimbatore,Remote,0.0,7,0.7558,11.7,30.5,34.03,18,1,1.0,78.0,2.9081,7.0085,18.97,1,1
H011661,E0087,T00808,Database,Medium,Python,11,0.0,66,1,8.67,Chennai,Bangalore,630.8,44,0.9844,2.8,12.0,12.55,34,1,0.3692,95.37,4.4827,23.5714,4.6,1,1
H011662,E0213,T02763,Software Development,Medium,Python|Java,4,0.0,73,1,7.17,Pune,Remote,0.0,9,0.7165,13.6,34.0,29.04,27,1,1.0,28.68,2.1352,5.3676,22.45,1,1
H011663,E0066,T03642,Testing,High,SQL|Python,12,0.5,78,0,7.52,Pune,Remote,0.0,43,0.6833,5.5,16.1,8.38,22,0,1.0,90.24,1.5238,14.1818,13.68,0,1
H011664,E0024,T02957,Support,High,SQL,9,0.0,70,1,8.24,Chennai,Remote,0.0,27,0.8178,9.1,26.3,22.34,30,1,1.0,74.16,2.4554,7.6923,11.92,1,1
H011665,E0020,T00399,Bug Fix,Medium,JavaScript|Python,3,0.5,80,1,8.99,Pune,Hyderabad,48.0,12,0.7223,8.5,17.5,9.82,20,1,0.952,26.97,1.1557,9.4118,13.19,0,0
H011666,E0211,T01817,Database,Medium,PostgreSQL,6,1.0,72,1,7.95,Coimbatore,Bangalore,721.3,11,0.7537,10.0,27.7,11.44,28,1,0.2787,47.7,1.1443,7.2,8.78,1,1
H011667,E0248,T01803,Software Development,Medium,Python|Java|Node.js,3,0.3333,46,1,8.74,Kolkata,Chennai,169.4,44,0.8334,11.7,55.4,29.62,54,1,0.8306,26.22,2.5314,3.9316,14.8,1,1
H011668,E0214,T01144,Software Development,High,C++|JavaScript|Python,8,0.3333,44,1,9.17,Chennai,Mumbai,71.6,29,0.8838,5.8,13.3,9.86,56,1,0.9284,73.36,1.7,7.5862,7.37,1,1
H011669,E0108,T03972,Testing,High,JavaScript|Python|SQL,5,0.0,73,1,7.31,Chennai,Delhi,239.0,22,0.7161,4.6,11.4,10.41,27,1,0.761,36.55,2.2625,15.8696,8.91,0,0
H011670,E0022,T00948,Database,Medium,SQL,7,0.0,30,1,7.44,Pune,Mumbai,767.0,33,0.8415,1.2,12.0,13.25,70,1,0.233,52.08,11.0405,25.0,1.64,1,1
H011671,E0220,T00119,Testing,High,JavaScript|Python,6,0.0,36,1,8.61,Hyderabad,Coimbatore,322.0,30,0.8413,5.5,15.4,12.25,64,1,0.678,51.66,2.2276,6.5455,7.82,1,1
H011672,E0240,T01955,Testing,Medium,JavaScript|SQL|Python,8,0.0,59,1,9.3,Pune,Kolkata,37.7,8,0.8951,6.6,21.1,20.47,41,1,0.9623,74.4,3.1022,8.9394,9.4,1,1
H011673,E0286,T01249,Cloud/DevOps,Medium,Azure|Linux,9,1.0,60,1,9.99,Kolkata,Remote,0.0,31,0.9245,18.4,60.3,65.84,40,1,1.0,89.91,3.578,3.2609,16.16,1,1
H011674,E0108,T00846,Cloud/DevOps,Critical,Docker,5,0.0,60,1,7.31,Chennai,Pune,670.8,21,0.7374,6.0,7.7,3.82,40,1,0.3292,36.55,0.6361,10.0,10.63,0,1
H011675,E0209,T01033,Machine Learning,High,Machine Learning,4,0.0,33,1,8.54,Hyderabad,Remote,0.0,37,0.787,16.6,43.1,18.77,67,1,1.0,34.16,1.1305,1.988,25.52,0,1
H011676,E0218,T03415,Support,Medium,Python|AWS,5,0.0,64,1,8.35,Mumbai,Delhi,715.1,27,0.8322,3.7,12.0,5.57,36,1,0.2849,41.75,1.5043,17.2973,5.74,0,1
H011677,E0052,T01956,Software Development,Low,JavaScript,11,0.0,58,1,8.27,Kolkata,Pune,410.3,5,0.8712,1.9,24.0,26.62,42,1,0.5897,90.97,14.01,30.5263,2.86,1,1
H011678,E0056,T03591,Machine Learning,High,Python|Deep Learning,2,0.0,30,1,7.82,Coimbatore,Hyderabad,442.5,8,0.6779,6.6,12.0,4.71,70,1,0.5575,15.64,0.7129,4.5455,12.52,0,1
H011679,E0170,T00621,Machine Learning,Critical,Deep Learning|Machine Learning|SQL,8,0.0,46,1,7.7,Chennai,Remote,0.0,5,0.7347,23.4,24.0,21.43,54,1,1.0,61.6,0.9158,1.9658,36.78,0,1
H011680,E0256,T02650,Bug Fix,Critical,C++|Python,9,0.0,54,1,8.27,Kolkata,Remote,0.0,11,0.819,11.6,14.5,8.3,46,1,1.0,74.43,0.7158,4.6552,16.8,0,1
H011681,E0050,T02764,Support,Medium,SQL|Linux,1,0.0,65,1,8.54,Delhi,Kolkata,686.3,19,0.7119,14.7,35.0,35.8,35,1,0.3137,8.54,2.4354,4.4218,28.39,1,1
H011682,E0133,T04579,Testing,Critical,Selenium|Python|JavaScript,11,0.0,31,1,7.42,Delhi,Chennai,188.8,13,0.8042,5.1,8.7,6.26,69,1,0.8112,81.62,1.2274,6.0784,7.46,0,1
H011683,E0037,T01288,Cybersecurity,Medium,AWS|Cybersecurity,7,0.0,43,1,7.49,Delhi,Hyderabad,643.6,8,0.8599,4.1,19.7,15.68,57,1,0.3564,52.43,3.8236,10.4878,5.63,1,1
H011684,E0043,T03409,Bug Fix,Medium,Node.js|Spring Boot|C++,11,0.0,44,1,8.98,Hyderabad,Pune,323.3,21,0.8748,5.3,24.8,13.74,56,1,0.6767,98.78,2.5926,8.3019,7.03,1,1
H011685,E0205,T00887,Support,Critical,SQL|AWS|Python,5,0.0,45,1,8.05,Kolkata,Chennai,236.5,30,0.7711,7.2,10.0,4.02,55,1,0.7635,40.25,0.5588,6.25,11.42,0,1
H011686,E0136,T01665,Data Engineering,Medium,Azure,3,0.0,29,1,8.72,Chennai,Bangalore,614.2,5,0.7911,7.4,22.6,15.73,71,1,0.3858,26.16,2.1258,3.9189,12.75,1,1
H011687,E0205,T03881,Support,Low,Python,5,0.0,32,1,8.05,Kolkata,Chennai,563.8,36,0.8153,3.4,24.2,18.6,68,1,0.4362,40.25,5.4708,9.4118,5.6,1,1
H011688,E0203,T04215,Database,Medium,PostgreSQL|MongoDB,8,0.0,29,1,7.24,Chennai,Remote,0.0,8,0.7328,3.9,14.1,12.47,71,1,1.0,57.92,3.1973,7.4359,5.75,1,1
H011689,E0109,T03676,Cloud/DevOps,Low,Python|Azure,2,0.0,42,1,8.01,Mumbai,Pune,658.7,23,0.6482,3.6,24.0,22.72,58,1,0.3413,16.02,6.3118,11.6667,5.19,1,1
H011690,E0069,T01251,Bug Fix,High,Python|Java|SQL,2,0.3333,77,1,8.58,Delhi,Delhi,0.0,10,0.7336,7.2,16.8,14.15,23,1,1.0,17.16,1.9648,10.6944,10.62,1,1
H011691,E0085,T03103,Software Development,High,JavaScript|Node.js|Java,12,0.0,30,1,8.83,Chennai,Kolkata,844.9,7,0.8821,3.3,9.2,8.61,70,1,0.1551,105.96,2.6096,9.0909,4.28,0,0
H011692,E0100,T03843,Testing,High,JavaScript|Python|Selenium,1,0.0,50,1,7.45,Coimbatore,Coimbatore,0.0,30,0.7335,3.8,10.2,10.09,50,1,1.0,7.45,2.6543,13.1579,7.4,0,0
H011693,E0058,T00209,Support,High,Python,2,0.0,67,1,8.92,Chennai,Remote,0.0,44,0.7562,5.2,8.7,3.1,33,1,1.0,17.84,0.5957,12.8846,7.79,0,1
H011694,E0118,T00543,Cloud/DevOps,Low,Python,5,0.0,65,1,8.53,Kolkata,Remote,0.0,14,0.8007,5.9,24.0,19.86,35,1,1.0,42.65,3.3665,11.0169,8.12,1,1
H011695,E0031,T03256,Support,Low,Azure|Java,8,0.0,32,1,8.19,Delhi,Delhi,0.0,0,0.7247,5.0,24.0,14.55,68,1,1.0,65.52,2.9107,6.4,6.8,0,0
H011696,E0254,T00123,Machine Learning,Medium,PyTorch,1,1.0,54,1,9.12,Bangalore,Mumbai,730.7,23,0.8573,8.9,35.8,29.15,46,1,0.2693,9.12,3.2755,6.0674,9.52,1,1
H011697,E0202,T00716,Machine Learning,Medium,Machine Learning,1,1.0,76,1,7.95,Hyderabad,Coimbatore,143.3,2,0.8271,4.0,16.8,16.14,24,1,0.8567,7.95,4.0357,19.0,4.95,1,1
H011698,E0142,T03440,Cloud/DevOps,Medium,Docker,3,0.0,20,1,8.73,Kolkata,Hyderabad,471.0,15,0.6904,5.6,20.8,19.18,80,1,0.529,26.19,3.425,3.5714,8.64,1,1
H011699,E0281,T02222,Cybersecurity,High,AWS|Azure,6,0.0,24,1,7.44,Chennai,Delhi,798.2,25,0.7541,5.6,13.5,5.46,76,1,0.2018,44.64,0.9754,4.2857,9.53,0,1
H011700,E0019,T04283,Software Development,Medium,C++|Java|JavaScript,7,0.0,30,1,6.93,Chennai,Pune,72.4,10,0.7139,3.5,15.9,15.33,70,1,0.9276,48.51,4.3811,8.5714,5.78,1,1
H011701,E0034,T02020,Cloud/DevOps,Medium,Docker|Kubernetes,11,0.5,39,1,7.35,Delhi,Delhi,0.0,30,0.7518,5.8,12.0,8.08,61,1,1.0,80.85,1.3928,6.7241,6.03,1,1
H011702,E0117,T00519,Data Engineering,Medium,SQL|Python|PostgreSQL,7,0.0,71,1,7.6,Mumbai,Remote,0.0,26,0.8069,8.6,33.4,19.27,29,1,1.0,53.2,2.241,8.2558,11.95,1,1
H011703,E0280,T00080,Data Engineering,High,AWS|Python,4,0.5,73,1,7.56,Kolkata,Remote,0.0,14,0.7509,11.1,21.7,13.18,27,1,1.0,30.24,1.1877,6.5766,16.87,0,1
H011704,E0266,T03050,Software Development,Low,JavaScript,5,0.0,32,1,6.83,Pune,Chennai,689.9,33,0.6946,6.9,38.9,44.13,68,1,0.3101,34.15,6.3961,4.6377,11.19,1,1
H011705,E0190,T00387,Testing,Medium,Selenium,7,1.0,94,1,7.24,Coimbatore,Remote,0.0,1,0.6396,5.8,22.2,10.55,6,1,1.0,50.68,1.8188,16.2069,6.13,1,1
H011706,E0212,T00104,Support,Medium,Linux|Python|AWS,10,0.3333,45,1,8.86,Chennai,Delhi,784.7,39,0.7914,12.3,43.7,22.89,55,1,0.2153,88.6,1.861,3.6585,16.1,1,1
H011707,E0008,T00926,Data Engineering,High,AWS,12,0.0,60,1,7.71,Kolkata,Remote,0.0,1,0.7731,4.5,9.9,8.56,40,1,1.0,92.52,1.9011,13.3333,5.68,1,1
H011708,E0292,T00844,Testing,Medium,Selenium|SQL|Python,5,0.0,38,1,8.73,Bangalore,Mumbai,475.7,3,0.7866,3.4,12.0,8.32,62,1,0.5243,43.65,2.4459,11.1765,5.61,1,1
H011709,E0161,T01227,Cybersecurity,High,Azure|Python|Linux,12,0.0,69,1,8.02,Bangalore,Hyderabad,749.9,38,0.9471,8.3,17.3,8.71,31,1,0.2501,96.24,1.0492,8.3133,12.4,0,0
H011710,E0296,T01203,Bug Fix,High,Python,4,0.0,34,1,7.41,Hyderabad,Pune,607.6,19,0.7428,2.4,6.5,2.29,66,1,0.3924,29.64,0.9556,14.1667,3.59,0,0
H011711,E0160,T02676,Database,High,Java|SQL|Python,6,0.3333,84,1,7.07,Kolkata,Mumbai,240.2,17,0.7525,8.1,20.8,10.52,16,1,0.7598,42.42,1.2988,10.3704,12.95,0,1
H011712,E0186,T01095,Testing,Critical,Python,11,0.0,23,1,8.4,Hyderabad,Chennai,783.3,5,0.7515,2.8,4.7,3.88,77,1,0.2167,92.4,1.3874,8.2143,3.5,1,1
H011713,E0159,T01038,Support,High,Azure|SQL|AWS,12,0.3333,28,1,7.91,Hyderabad,Hyderabad,0.0,16,0.921,8.9,25.4,15.66,72,1,1.0,94.92,1.7598,3.1461,11.62,1,1
H011714,E0294,T01402,Cloud/DevOps,Medium,Kubernetes|Python,9,1.0,72,1,8.24,Mumbai,Mumbai,0.0,20,0.9555,6.0,22.1,14.77,28,1,1.0,74.16,2.4615,12.0,6.16,1,1
H011715,E0008,T01350,Support,High,AWS|SQL,12,0.5,56,1,7.71,Kolkata,Mumbai,810.2,25,0.7923,17.4,26.3,14.19,44,1,0.1898,92.52,0.8154,3.2184,22.74,0,1
H011716,E0196,T02857,Cloud/DevOps,Low,Python,9,0.0,67,1,6.77,Kolkata,Bangalore,222.9,31,0.7372,5.4,26.1,13.01,33,1,0.7771,60.93,2.4086,12.4074,7.9,1,1
H011717,E0242,T01920,Database,Medium,MongoDB|SQL|Python,7,0.0,25,1,7.8,Kolkata,Delhi,476.7,44,0.7805,10.0,46.5,22.38,75,1,0.5233,54.6,2.2384,2.5,16.2,1,1
H011718,E0243,T00789,Machine Learning,Medium,Machine Learning|TensorFlow,10,0.0,33,1,9.42,Mumbai,Coimbatore,119.3,10,0.99,2.2,12.0,10.01,67,1,0.8807,94.2,4.5508,15.0,3.39,1,1
H011719,E0251,T00891,Machine Learning,Medium,SQL|Machine Learning|TensorFlow,4,0.0,33,1,8.55,Chennai,Remote,0.0,1,0.8348,6.4,16.8,15.32,67,1,1.0,34.2,2.3944,5.1562,10.39,1,1
H011720,E0212,T01103,Bug Fix,Medium,C++|JavaScript,10,0.5,57,1,8.86,Chennai,Remote,0.0,5,0.8198,4.7,14.9,5.25,43,1,1.0,88.6,1.1163,12.1277,5.03,1,1
H011721,E0226,T00950,Cloud/DevOps,High,Azure,6,0.0,56,1,7.17,Bangalore,Chennai,559.4,37,0.697,6.1,13.4,14.8,44,1,0.4406,43.02,2.4261,9.1803,10.66,1,1
